person_id,arrest_id,arrest_date,charge_no,charge_degree,offense_category
1071784,3512190,2018-07-01,1,misdemeanor,drug
1071784,3512190,2018-07-01,2,misdemeanor,drug
3363201,3726452,2018-05-22,1,misdemeanor,other
3363201,3726452,2018-05-22,2,misdemeanor,drug
3363201,3726452,2018-05-22,3,misdemeanor,other
1146915,3649268,2018-06-06,1,misdemeanor,other
1146915,3649268,2018-06-06,2,misdemeanor,other
519435,2939995,2018-09-30,1,misdemeanor,drug
519435,2939995,2018-09-30,2,misdemeanor,other
1080418,2836444,2018-10-19,1,misdemeanor,drug
1080418,2836444,2018-10-19,2,misdemeanor,drug
3363487,4319966,2018-02-17,1,misdemeanor,drug
3363487,4319966,2018-02-17,2,felony,drug
885294,4433842,2018-01-29,1,misdemeanor,drug
885294,4433842,2018-01-29,2,misdemeanor,drug
3363646,3551632,2018-06-23,1,misdemeanor,other
3363646,3551632,2018-06-23,2,misdemeanor,other
1072273,3399611,2018-07-20,1,misdemeanor,other
1072273,3399611,2018-07-20,2,misdemeanor,other
1069720,5442240,2017-07-28,1,misdemeanor,other
1069720,5442240,2017-07-28,2,misdemeanor,other
80303,5391126,2017-08-08,1,misdemeanor,other
80303,5391126,2017-08-08,2,misdemeanor,other
2727554,5404884,2017-08-05,1,misdemeanor,other
2727554,5404884,2017-08-05,2,misdemeanor,other
3355441,5534913,2017-07-09,1,misdemeanor,other
3355441,5534913,2017-07-09,2,misdemeanor,other
1079571,4574730,2017-12-30,1,misdemeanor,drug
1079571,4574730,2017-12-30,2,misdemeanor,other
3356459,4759895,2017-11-26,1,misdemeanor,drug
3356459,4759895,2017-11-26,2,misdemeanor,other
1067195,5564276,2017-07-03,1,misdemeanor,other
1067195,5564276,2017-07-03,2,misdemeanor,other
3356977,5565746,2017-07-02,1,misdemeanor,other
3356977,5565746,2017-07-02,2,misdemeanor,other
15387,5291191,2017-08-27,1,misdemeanor,other
15387,5291191,2017-08-27,2,misdemeanor,other
1097026,5239475,2017-09-06,1,misdemeanor,other
1097026,5239475,2017-09-06,2,misdemeanor,other
32623,5639363,2017-06-15,1,misdemeanor,other
32623,5639363,2017-06-15,2,misdemeanor,other
3328601,5644266,2017-06-14,1,misdemeanor,other
3328601,5644266,2017-06-14,2,misdemeanor,other
65821,5660822,2017-06-10,1,misdemeanor,other
65821,5660822,2017-06-10,2,misdemeanor,drug
3156567,5668760,2017-06-08,1,misdemeanor,other
3156567,5668760,2017-06-08,2,misdemeanor,other
1073022,6799864,2016-07-29,1,misdemeanor,other
1074967,7038120,2016-05-19,1,felony,violent
860380,6330519,2016-12-16,1,misdemeanor,property
1075873,6860467,2016-07-11,1,misdemeanor,other
1082931,2953311,2018-09-27,1,misdemeanor,drug
79935,3117736,2018-08-29,1,misdemeanor,drug
1084073,3627018,2018-06-10,1,misdemeanor,other
1084177,3704470,2018-05-27,1,misdemeanor,drug
1084275,3739866,2018-05-20,1,misdemeanor,drug
1085275,2495718,2018-12-24,1,misdemeanor,property
1055465,6618930,2016-09-20,1,misdemeanor,other
1055465,6618930,2016-09-20,2,misdemeanor,violent
1075674,7191901,2016-04-27,1,misdemeanor,other
1075674,7191901,2016-04-27,2,misdemeanor,other
1056391,6751651,2016-08-12,1,misdemeanor,other
1056391,6751651,2016-08-12,2,misdemeanor,other
1056391,6751651,2016-08-12,3,misdemeanor,other
437849,3815541,2018-05-06,1,misdemeanor,drug
437849,3815541,2018-05-06,2,misdemeanor,drug
437849,3815541,2018-05-06,3,misdemeanor,drug
1084956,3804523,2018-05-08,1,misdemeanor,property
1084956,3804523,2018-05-08,2,misdemeanor,property
203153,6826971,2016-07-20,1,misdemeanor,other
203426,6361804,2016-12-08,1,misdemeanor,other
203793,6333602,2016-12-15,1,misdemeanor,other
203822,6377100,2016-11-29,1,misdemeanor,property
206064,6455258,2016-11-09,1,misdemeanor,other
91882,6727388,2016-08-19,1,misdemeanor,other
91864,6893525,2016-07-02,1,misdemeanor,other
207809,6730808,2016-08-18,1,misdemeanor,other
46332,6475744,2016-11-02,1,misdemeanor,property
210126,7323874,2016-03-22,1,misdemeanor,property
211122,6920071,2016-06-24,1,misdemeanor,property
95060,6930207,2016-06-21,1,misdemeanor,other
107979,8180023,2016-02-22,1,misdemeanor,other
212521,7371050,2016-03-09,1,misdemeanor,other
94553,6556150,2016-10-08,1,misdemeanor,other
212987,7417077,2016-02-25,1,misdemeanor,other
218902,7004683,2016-05-29,1,misdemeanor,other
219269,7139199,2016-05-11,1,misdemeanor,property
176459,6389013,2016-11-24,1,misdemeanor,property
223294,7156946,2016-05-06,1,misdemeanor,other
91927,7216693,2016-04-19,1,misdemeanor,property
67509,4656535,2017-12-12,1,misdemeanor,property
67509,4656535,2017-12-12,nan,misdemeanor,other
228745,4775416,2017-11-21,1,misdemeanor,property
91521,4579351,2017-12-29,1,misdemeanor,violent
184318,5777072,2017-05-13,1,misdemeanor,drug
230788,5233425,2017-09-07,1,misdemeanor,other
150015,5741828,2017-05-23,1,misdemeanor,other
231647,5251903,2017-09-04,1,misdemeanor,property
55153,5254960,2017-09-02,1,misdemeanor,property
232413,5756094,2017-05-19,1,misdemeanor,property
232459,6042789,2017-03-06,1,misdemeanor,other
232628,5117941,2017-09-26,1,misdemeanor,property
232948,5369451,2017-08-11,1,misdemeanor,other
224794,5768513,2017-05-16,1,misdemeanor,property
233734,5128307,2017-09-24,2,misdemeanor,other
234109,5131809,2017-09-23,1,misdemeanor,property
101688,5143440,2017-09-21,1,misdemeanor,other
144101,4738005,2017-11-29,1,misdemeanor,other
144101,4738005,2017-11-29,nan,misdemeanor,other
236124,6087005,2017-02-22,1,misdemeanor,other
236139,5937405,2017-04-02,1,misdemeanor,other
191566,5540505,2017-07-07,1,misdemeanor,property
211560,5811971,2017-05-04,1,misdemeanor,other
239992,4760955,2017-11-25,1,misdemeanor,property
239992,4760955,2017-11-25,nan,misdemeanor,other
129913,4600267,2017-12-23,1,misdemeanor,other
129913,4600267,2017-12-23,nan,misdemeanor,other
241638,4606348,2017-12-22,1,misdemeanor,property
241638,4606348,2017-12-22,nan,misdemeanor,other
116483,4635867,2017-12-16,1,misdemeanor,other
116483,4635867,2017-12-16,nan,misdemeanor,other
242108,4639230,2017-12-15,1,misdemeanor,other
242108,4639230,2017-12-15,nan,misdemeanor,other
235362,4665146,2017-12-11,1,misdemeanor,property
235362,4665146,2017-12-11,nan,misdemeanor,other
242388,4668038,2017-12-10,1,misdemeanor,other
242388,4668038,2017-12-10,nan,misdemeanor,other
153486,4682036,2017-12-07,1,misdemeanor,other
153486,4682036,2017-12-07,nan,misdemeanor,other
34100,4784829,2017-11-20,1,misdemeanor,property
34100,4784829,2017-11-20,nan,misdemeanor,other
244123,4873992,2017-11-04,1,misdemeanor,other
244123,4873992,2017-11-04,nan,misdemeanor,other
92258,4897227,2017-10-31,1,misdemeanor,other
92258,4897227,2017-10-31,nan,misdemeanor,other
244504,4898201,2017-10-31,1,misdemeanor,property
244504,4898201,2017-10-31,nan,misdemeanor,other
245575,4941345,2017-10-27,1,misdemeanor,property
117048,5508664,2017-07-14,1,misdemeanor,other
199231,4966028,2017-10-23,1,misdemeanor,other
246218,5585550,2017-06-27,1,misdemeanor,property
211560,5838074,2017-04-27,1,misdemeanor,other
248236,5298067,2017-08-25,1,misdemeanor,other
93037,5223228,2017-09-10,1,misdemeanor,property
249521,5628215,2017-06-18,1,misdemeanor,other
246265,5695155,2017-06-01,1,misdemeanor,property
253455,5976061,2017-03-24,1,misdemeanor,property
91715,6019353,2017-03-11,1,misdemeanor,other
27289,2863168,2018-10-15,1,misdemeanor,property
256875,2589684,2018-12-06,1,misdemeanor,property
256881,3893652,2018-04-21,1,misdemeanor,other
161131,4219275,2018-03-08,1,felony,property
161131,4219275,2018-03-08,nan,misdemeanor,other
259216,4225561,2018-03-07,2,misdemeanor,property
259216,4225561,2018-03-07,nan,misdemeanor,other
259217,4225584,2018-03-07,1,misdemeanor,other
259217,4225584,2018-03-07,nan,misdemeanor,other
159737,4514634,2018-01-13,1,misdemeanor,property
159737,4514634,2018-01-13,nan,misdemeanor,other
182448,3082942,2018-09-04,1,misdemeanor,property
182448,3082942,2018-09-04,nan,misdemeanor,other
258471,3369629,2018-07-26,1,felony,violent
261229,4337724,2018-02-14,1,misdemeanor,other
261229,4337724,2018-02-14,nan,misdemeanor,other
261430,3216431,2018-08-07,1,misdemeanor,property
261430,3216431,2018-08-07,nan,misdemeanor,other
261438,3796908,2018-05-09,1,misdemeanor,other
261438,3796908,2018-05-09,nan,misdemeanor,other
91478,4290017,2018-02-23,1,misdemeanor,property
262043,4251678,2018-03-02,1,misdemeanor,other
262043,4251678,2018-03-02,nan,misdemeanor,other
185063,3426759,2018-07-16,1,misdemeanor,property
185063,3426759,2018-07-16,nan,misdemeanor,other
137949,4104890,2018-03-28,1,misdemeanor,property
137949,4104890,2018-03-28,nan,misdemeanor,other
221000,2477078,2018-12-28,1,misdemeanor,property
221000,2477078,2018-12-28,nan,misdemeanor,other
263398,2570593,2018-12-10,1,misdemeanor,violent
263398,2570593,2018-12-10,nan,misdemeanor,other
263487,2575043,2018-12-08,1,felony,drug
263487,2575043,2018-12-08,nan,misdemeanor,other
263785,2610495,2018-12-02,1,misdemeanor,property
263785,2610495,2018-12-02,nan,misdemeanor,other
264886,2785210,2018-10-30,1,misdemeanor,property
264886,2785210,2018-10-30,nan,misdemeanor,other
264946,2793933,2018-10-27,1,misdemeanor,property
264946,2793933,2018-10-27,nan,misdemeanor,other
265543,3028935,2018-09-13,1,felony,property
265543,3028935,2018-09-13,nan,misdemeanor,other
91353,3165108,2018-08-19,1,misdemeanor,violent
91353,3165108,2018-08-19,nan,misdemeanor,other
27191,3952020,2018-04-12,1,misdemeanor,other
27191,3952020,2018-04-12,nan,misdemeanor,other
237834,3962146,2018-04-11,1,misdemeanor,property
237834,3962146,2018-04-11,nan,misdemeanor,other
268205,4284650,2018-02-25,1,misdemeanor,other
268205,4284650,2018-02-25,nan,misdemeanor,other
91386,3513541,2018-06-30,1,misdemeanor,property
91386,3513541,2018-06-30,nan,misdemeanor,other
269421,4295720,2018-02-22,1,misdemeanor,other
269421,4295720,2018-02-22,nan,misdemeanor,other
210192,3978452,2018-04-09,1,misdemeanor,property
210192,3978452,2018-04-09,nan,misdemeanor,other
272171,3200484,2018-08-09,1,misdemeanor,property
272171,3200484,2018-08-09,nan,misdemeanor,other
275068,3072652,2018-09-05,1,misdemeanor,violent
275068,3072652,2018-09-05,nan,misdemeanor,other
91338,3073052,2018-09-05,1,felony,property
91338,3073052,2018-09-05,nan,misdemeanor,other
275110,3096757,2018-08-31,1,misdemeanor,property
275110,3096757,2018-08-31,nan,misdemeanor,other
27183,3097254,2018-08-31,1,misdemeanor,other
27183,3097254,2018-08-31,nan,misdemeanor,other
266809,3116898,2018-08-29,1,misdemeanor,other
266809,3116898,2018-08-29,nan,misdemeanor,other
275337,3258245,2018-07-30,1,misdemeanor,property
275337,3258245,2018-07-30,nan,misdemeanor,other
91414,3683921,2018-05-30,1,misdemeanor,property
91414,3683921,2018-05-30,nan,misdemeanor,other
251937,3713552,2018-05-24,1,misdemeanor,property
251937,3713552,2018-05-24,nan,misdemeanor,other
270756,3739698,2018-05-20,1,misdemeanor,other
91426,3756105,2018-05-16,1,misdemeanor,property
91426,3756105,2018-05-16,nan,misdemeanor,other
275802,3814931,2018-05-06,1,felony,violent
275802,3814931,2018-05-06,nan,misdemeanor,other
152415,4001658,2018-04-04,1,misdemeanor,other
152415,4001658,2018-04-04,nan,misdemeanor,other
157213,2655028,2018-11-22,1,misdemeanor,property
157213,2655028,2018-11-22,nan,misdemeanor,other
276136,4308963,2018-02-20,1,misdemeanor,other
276136,4308963,2018-02-20,nan,misdemeanor,other
94760,2468286,2018-12-31,1,misdemeanor,other
94760,2468286,2018-12-31,nan,misdemeanor,other
276159,2470994,2018-12-30,1,misdemeanor,other
276159,2470994,2018-12-30,nan,misdemeanor,other
276178,2477268,2018-12-28,1,felony,property
276178,2477268,2018-12-28,nan,misdemeanor,other
28517,2494019,2018-12-25,1,misdemeanor,property
28517,2494019,2018-12-25,nan,misdemeanor,other
91120,2499215,2018-12-22,1,misdemeanor,property
91120,2499215,2018-12-22,nan,misdemeanor,other
176937,2570457,2018-12-10,1,misdemeanor,other
176937,2570457,2018-12-10,nan,misdemeanor,other
276394,2607687,2018-12-03,1,felony,property
276394,2607687,2018-12-03,nan,misdemeanor,other
124479,2709069,2018-11-13,1,misdemeanor,property
124479,2709069,2018-11-13,nan,misdemeanor,other
92670,2816945,2018-10-23,1,misdemeanor,property
92670,2816945,2018-10-23,nan,misdemeanor,other
265430,2886773,2018-10-10,1,misdemeanor,property
265430,2886773,2018-10-10,nan,misdemeanor,other
91955,2909253,2018-10-05,1,misdemeanor,other
91955,2909253,2018-10-05,nan,misdemeanor,other
91450,3940004,2018-04-15,1,misdemeanor,property
269359,4324911,2018-02-16,1,misdemeanor,other
269359,4324911,2018-02-16,nan,misdemeanor,other
109416,4178366,2018-03-15,1,misdemeanor,other
109416,4178366,2018-03-15,nan,misdemeanor,other
278242,4344311,2018-02-13,1,felony,property
278242,4344311,2018-02-13,nan,misdemeanor,other
279147,4457418,2018-01-24,1,misdemeanor,other
279147,4457418,2018-01-24,nan,misdemeanor,other
158499,3678179,2018-05-31,1,misdemeanor,other
203841,6571034,2016-10-04,1,misdemeanor,other
203841,6571034,2016-10-04,2,misdemeanor,other
203841,6571034,2016-10-04,3,misdemeanor,other
203841,6571034,2016-10-04,4,misdemeanor,other
203841,6571034,2016-10-04,5,misdemeanor,other
203841,6571034,2016-10-04,6,misdemeanor,other
203841,6571034,2016-10-04,7,misdemeanor,other
203841,6571034,2016-10-04,8,misdemeanor,other
91954,7347338,2016-03-16,1,misdemeanor,other
91954,7347338,2016-03-16,2,misdemeanor,violent
212883,7376303,2016-03-08,1,misdemeanor,other
212883,7376303,2016-03-08,2,misdemeanor,other
212883,7376303,2016-03-08,3,misdemeanor,other
212883,7376303,2016-03-08,4,misdemeanor,other
212883,7376303,2016-03-08,5,misdemeanor,other
212883,7376303,2016-03-08,6,misdemeanor,other
212942,6511688,2016-10-21,1,misdemeanor,other
212942,6511688,2016-10-21,2,misdemeanor,other
212942,6511688,2016-10-21,3,misdemeanor,other
212942,6511688,2016-10-21,4,misdemeanor,other
213000,7376568,2016-03-08,1,misdemeanor,other
213000,7376568,2016-03-08,2,misdemeanor,other
157835,6805578,2016-07-27,1,misdemeanor,other
157835,6805578,2016-07-27,2,misdemeanor,other
157835,6805578,2016-07-27,3,misdemeanor,other
157835,6805578,2016-07-27,4,misdemeanor,other
215459,7399973,2016-03-01,1,misdemeanor,other
215459,7399973,2016-03-01,2,misdemeanor,other
214747,6538956,2016-10-14,1,misdemeanor,other
214747,6538956,2016-10-14,2,misdemeanor,other
214747,6538956,2016-10-14,3,misdemeanor,other
18198,6976523,2016-06-07,1,misdemeanor,other
18198,6976523,2016-06-07,2,misdemeanor,other
18198,6976523,2016-06-07,3,misdemeanor,other
18198,6976523,2016-06-07,4,misdemeanor,other
18198,6976523,2016-06-07,5,misdemeanor,other
18198,6976523,2016-06-07,6,misdemeanor,other
92977,7027087,2016-05-22,1,misdemeanor,other
92977,7027087,2016-05-22,2,misdemeanor,other
224122,7194531,2016-04-26,1,misdemeanor,other
224122,7194531,2016-04-26,2,misdemeanor,other
224122,7194531,2016-04-26,3,misdemeanor,other
224122,7194531,2016-04-26,4,misdemeanor,other
2364632,7526503,2016-01-28,1,misdemeanor,other
2364632,7526503,2016-01-28,2,misdemeanor,other
2364632,7526503,2016-01-28,3,misdemeanor,other
2364632,7526503,2016-01-28,4,misdemeanor,other
156591,6880743,2016-07-06,1,misdemeanor,other
156591,6880743,2016-07-06,2,misdemeanor,property
156591,6880743,2016-07-06,3,misdemeanor,other
228964,5664449,2017-06-09,1,misdemeanor,other
228964,5664449,2017-06-09,2,misdemeanor,other
229490,4650859,2017-12-13,1,misdemeanor,other
229490,4650859,2017-12-13,2,misdemeanor,other
229490,4650859,2017-12-13,3,misdemeanor,other
229490,4650859,2017-12-13,4,misdemeanor,other
229802,5973303,2017-03-25,1,misdemeanor,property
229802,5973303,2017-03-25,2,misdemeanor,other
47860,5253628,2017-09-03,1,misdemeanor,other
47860,5253628,2017-09-03,2,misdemeanor,other
91589,5254961,2017-09-02,1,misdemeanor,other
91589,5254961,2017-09-02,2,misdemeanor,other
98698,5383028,2017-08-09,1,misdemeanor,other
98698,5383028,2017-08-09,2,misdemeanor,other
233638,6249604,2017-01-11,1,misdemeanor,other
233638,6249604,2017-01-11,2,misdemeanor,other
91759,6254487,2017-01-10,1,misdemeanor,other
91759,6254487,2017-01-10,2,misdemeanor,other
188877,5413158,2017-08-03,1,misdemeanor,property
188877,5413158,2017-08-03,2,misdemeanor,property
238604,5479285,2017-07-20,1,misdemeanor,other
238604,5479285,2017-07-20,2,misdemeanor,other
238639,5479676,2017-07-20,1,misdemeanor,other
238639,5479676,2017-07-20,2,misdemeanor,other
131109,4769104,2017-11-22,1,misdemeanor,other
131109,4769104,2017-11-22,2,misdemeanor,other
174333,4940546,2017-10-27,1,misdemeanor,other
174333,4940546,2017-10-27,2,misdemeanor,other
174333,4940546,2017-10-27,3,misdemeanor,other
174333,4940546,2017-10-27,4,misdemeanor,other
245889,4953970,2017-10-25,1,misdemeanor,other
245889,4953970,2017-10-25,2,misdemeanor,other
245889,4953970,2017-10-25,3,misdemeanor,other
245889,4953970,2017-10-25,4,misdemeanor,other
246297,4976318,2017-10-21,1,misdemeanor,other
246297,4976318,2017-10-21,2,misdemeanor,other
247196,6001660,2017-03-17,1,misdemeanor,other
247196,6001660,2017-03-17,2,misdemeanor,other
248316,6180073,2017-01-31,1,misdemeanor,other
248316,6180073,2017-01-31,2,misdemeanor,other
249466,5626093,2017-06-19,1,misdemeanor,property
249466,5626093,2017-06-19,2,misdemeanor,property
249466,5626093,2017-06-19,3,misdemeanor,property
249466,5626093,2017-06-19,4,misdemeanor,property
249466,5626093,2017-06-19,5,misdemeanor,other
251690,5676314,2017-06-06,1,misdemeanor,other
251690,5676314,2017-06-06,2,misdemeanor,other
252183,5691246,2017-06-02,1,misdemeanor,property
252183,5691246,2017-06-02,2,misdemeanor,property
122877,5729772,2017-05-26,1,misdemeanor,other
122877,5729772,2017-05-26,2,misdemeanor,other
252860,5729996,2017-05-26,1,misdemeanor,other
252860,5729996,2017-05-26,2,misdemeanor,other
252860,5729996,2017-05-26,3,felony,drug
25838,5976498,2017-03-24,1,misdemeanor,other
25838,5976498,2017-03-24,2,misdemeanor,other
190001,5202760,2017-09-12,1,misdemeanor,other
190001,5202760,2017-09-12,2,misdemeanor,other
190001,5202760,2017-09-12,3,misdemeanor,other
190001,5202760,2017-09-12,4,misdemeanor,other
256349,3981696,2018-04-08,1,misdemeanor,property
256349,3981696,2018-04-08,2,misdemeanor,other
285736,4514782,2018-01-13,1,misdemeanor,other
285736,4514782,2018-01-13,2,misdemeanor,other
270521,3714067,2018-05-24,1,misdemeanor,other
270521,3714067,2018-05-24,2,misdemeanor,other
276648,2790463,2018-10-29,1,misdemeanor,property
276648,2790463,2018-10-29,2,misdemeanor,other
276648,2790463,2018-10-29,3,felony,property
699085,6734356,2016-08-17,1,misdemeanor,property
290694,6766220,2016-08-09,1,misdemeanor,property
205122,7304249,2016-03-28,1,misdemeanor,drug
276367,6715831,2016-08-23,1,misdemeanor,drug
125390,6716011,2016-08-23,1,misdemeanor,drug
700317,7581739,2016-01-09,1,misdemeanor,other
105510,7585510,2016-01-08,1,misdemeanor,other
136151,7604311,2016-01-02,1,misdemeanor,drug
701987,7310442,2016-03-25,1,misdemeanor,drug
703068,6307521,2016-12-23,1,misdemeanor,other
85785,7319798,2016-03-23,1,misdemeanor,drug
93254,7347357,2016-03-16,1,misdemeanor,drug
706200,7319521,2016-03-23,1,misdemeanor,property
224454,6290533,2016-12-31,1,misdemeanor,property
690789,6290638,2016-12-31,1,misdemeanor,property
706923,6290692,2016-12-31,1,misdemeanor,other
216048,6916770,2016-06-25,1,misdemeanor,drug
554316,6926640,2016-06-22,1,misdemeanor,drug
707932,7358566,2016-03-12,1,misdemeanor,drug
708505,7367574,2016-03-10,1,misdemeanor,other
540916,6799363,2016-07-29,1,misdemeanor,property
710021,6943555,2016-06-16,1,misdemeanor,drug
93697,6515466,2016-10-20,1,misdemeanor,drug
710259,7291016,2016-03-31,1,misdemeanor,drug
207042,7291284,2016-03-31,1,misdemeanor,drug
98712,6538686,2016-10-14,1,misdemeanor,drug
712002,6554157,2016-10-10,1,misdemeanor,drug
712450,6566862,2016-10-05,1,misdemeanor,drug
137991,6577318,2016-10-02,1,misdemeanor,other
251189,6816609,2016-07-23,1,misdemeanor,other
578325,6976845,2016-06-07,1,misdemeanor,other
714975,6976858,2016-06-07,1,misdemeanor,drug
715265,7417400,2016-02-25,1,misdemeanor,drug
556728,7417493,2016-02-25,1,misdemeanor,drug
715325,6644061,2016-09-13,1,misdemeanor,other
715348,6820155,2016-07-22,1,misdemeanor,property
111808,6981924,2016-06-06,1,misdemeanor,drug
716241,6988772,2016-06-03,1,misdemeanor,drug
194136,7005813,2016-05-28,1,misdemeanor,drug
648208,7138582,2016-05-11,1,misdemeanor,drug
158704,6824105,2016-07-21,1,misdemeanor,drug
717757,7021316,2016-05-24,1,felony,other
718251,6307840,2016-12-23,1,misdemeanor,other
709259,6396857,2016-11-22,1,misdemeanor,drug
91368,6663874,2016-09-07,1,misdemeanor,violent
238380,6315109,2016-12-21,1,misdemeanor,drug
277287,6671030,2016-09-05,1,misdemeanor,other
139171,6325648,2016-12-18,1,misdemeanor,drug
720529,7448336,2016-02-19,1,misdemeanor,drug
721804,7150526,2016-05-09,1,misdemeanor,other
540919,7188158,2016-04-28,1,misdemeanor,drug
723418,7194888,2016-04-26,1,misdemeanor,drug
723818,7208264,2016-04-21,1,misdemeanor,drug
201590,7212604,2016-04-20,1,misdemeanor,property
169308,6866584,2016-07-08,1,misdemeanor,other
725002,7233399,2016-04-15,1,misdemeanor,drug
32890,6758370,2016-08-11,1,misdemeanor,other
636754,6758790,2016-08-11,1,misdemeanor,drug
191313,6758847,2016-08-11,1,misdemeanor,drug
280018,6762135,2016-08-10,1,misdemeanor,other
704221,7482482,2016-02-09,1,misdemeanor,drug
727988,7517733,2016-01-31,1,misdemeanor,drug
111107,4940493,2017-10-27,1,misdemeanor,drug
273988,5638511,2017-06-15,1,misdemeanor,drug
158931,6239992,2017-01-13,1,misdemeanor,other
731422,6249486,2017-01-11,1,misdemeanor,drug
420603,5049166,2017-10-09,1,misdemeanor,property
65890,5749582,2017-05-21,1,misdemeanor,drug
732456,5050867,2017-10-08,1,misdemeanor,drug
133685,5051926,2017-10-07,1,misdemeanor,drug
188795,5052107,2017-10-07,1,misdemeanor,drug
212304,5376932,2017-08-10,1,misdemeanor,drug
116848,5763407,2017-05-17,1,misdemeanor,drug
197410,6271513,2017-01-06,1,misdemeanor,drug
622237,5057783,2017-10-06,1,misdemeanor,property
734622,6275341,2017-01-05,1,misdemeanor,drug
734711,5774210,2017-05-15,1,misdemeanor,other
734934,5132324,2017-09-23,1,misdemeanor,drug
27693,5132366,2017-09-23,1,misdemeanor,drug
48588,5781606,2017-05-12,1,misdemeanor,drug
735206,5383354,2017-08-09,1,misdemeanor,drug
197452,6061262,2017-03-01,1,misdemeanor,drug
540525,5785675,2017-05-11,1,misdemeanor,drug
63189,5524130,2017-07-11,1,misdemeanor,drug
166327,5143558,2017-09-21,1,misdemeanor,drug
687258,6081791,2017-02-23,1,misdemeanor,other
63189,4737893,2017-11-29,1,misdemeanor,drug
32755,4738026,2017-11-29,1,felony,drug
32755,4738026,2017-11-29,nan,misdemeanor,other
737283,5790123,2017-05-10,1,misdemeanor,other
25183,6096952,2017-02-19,1,misdemeanor,drug
665410,5453401,2017-07-26,1,misdemeanor,property
670105,5803947,2017-05-06,1,misdemeanor,other
92547,5404399,2017-08-05,1,misdemeanor,drug
739144,6240288,2017-01-13,1,misdemeanor,drug
290192,4812730,2017-11-16,1,felony,drug
740322,4812548,2017-11-16,1,misdemeanor,property
740322,4812548,2017-11-16,nan,misdemeanor,other
740326,4573191,2017-12-31,1,misdemeanor,drug
740326,4573191,2017-12-31,nan,misdemeanor,other
539133,5534819,2017-07-09,1,misdemeanor,other
740534,4578591,2017-12-29,1,misdemeanor,other
740534,4578591,2017-12-29,nan,misdemeanor,other
199325,4755923,2017-11-27,1,misdemeanor,other
199325,4755923,2017-11-27,nan,misdemeanor,other
740821,4610871,2017-12-21,1,misdemeanor,other
740821,4610871,2017-12-21,nan,misdemeanor,other
740861,4579152,2017-12-29,1,misdemeanor,other
740861,4579152,2017-12-29,nan,misdemeanor,other
116087,4606888,2017-12-22,1,misdemeanor,property
116087,4606888,2017-12-22,nan,misdemeanor,other
92602,6234104,2017-01-16,1,misdemeanor,drug
278708,4762778,2017-11-24,1,misdemeanor,other
278708,4762778,2017-11-24,nan,misdemeanor,other
742098,4762461,2017-11-24,1,misdemeanor,property
742098,4762461,2017-11-24,nan,misdemeanor,other
742500,6131316,2017-02-11,1,misdemeanor,other
244513,4764135,2017-11-23,1,misdemeanor,drug
125383,4598025,2017-12-25,1,misdemeanor,other
125383,4598025,2017-12-25,nan,misdemeanor,other
567605,5167986,2017-09-17,1,misdemeanor,property
743071,4600197,2017-12-23,1,felony,drug
743071,4600197,2017-12-23,nan,misdemeanor,other
743734,5913679,2017-04-09,1,misdemeanor,drug
743788,4610927,2017-12-21,1,misdemeanor,other
743788,4610927,2017-12-21,nan,misdemeanor,other
53700,4610984,2017-12-21,1,misdemeanor,drug
53700,4610984,2017-12-21,nan,misdemeanor,other
38930,5914532,2017-04-08,1,misdemeanor,other
540158,4634319,2017-12-17,1,misdemeanor,drug
540158,4634319,2017-12-17,nan,misdemeanor,other
14019,4657356,2017-12-12,1,misdemeanor,drug
14019,4657356,2017-12-12,nan,misdemeanor,other
744601,4650268,2017-12-13,1,felony,drug
744601,4650268,2017-12-13,nan,misdemeanor,other
279852,4669157,2017-12-09,1,misdemeanor,drug
279852,4669157,2017-12-09,nan,misdemeanor,other
492207,4668331,2017-12-10,1,misdemeanor,drug
492207,4668331,2017-12-10,nan,misdemeanor,other
744756,4668368,2017-12-10,1,felony,drug
744756,4668368,2017-12-10,nan,misdemeanor,other
265315,4681565,2017-12-07,1,misdemeanor,other
265315,4681565,2017-12-07,nan,misdemeanor,other
242685,4681894,2017-12-07,1,misdemeanor,property
242685,4681894,2017-12-07,nan,misdemeanor,other
547630,4694131,2017-12-05,1,misdemeanor,other
547630,4694131,2017-12-05,nan,misdemeanor,other
579508,4702084,2017-12-04,1,misdemeanor,drug
579508,4702084,2017-12-04,nan,misdemeanor,other
745289,4702324,2017-12-04,1,misdemeanor,drug
745289,4702324,2017-12-04,nan,misdemeanor,other
143137,4705039,2017-12-03,1,misdemeanor,property
143137,4705039,2017-12-03,nan,misdemeanor,other
139604,4797195,2017-11-19,1,misdemeanor,drug
139604,4797195,2017-11-19,nan,misdemeanor,other
728929,4797671,2017-11-19,1,felony,drug
746354,4818503,2017-11-15,1,misdemeanor,drug
746354,4818503,2017-11-15,nan,misdemeanor,other
540208,4854639,2017-11-08,1,misdemeanor,other
540208,4854639,2017-11-08,nan,misdemeanor,other
46927,4873950,2017-11-04,1,misdemeanor,other
46927,4873950,2017-11-04,nan,misdemeanor,other
747082,4872574,2017-11-05,1,misdemeanor,other
747082,4872574,2017-11-05,nan,misdemeanor,other
747136,4873828,2017-11-04,1,misdemeanor,drug
747136,4873828,2017-11-04,nan,misdemeanor,other
95729,4886144,2017-11-02,1,misdemeanor,drug
95729,4886144,2017-11-02,nan,misdemeanor,other
